2.00,-4.00,2.03,-2.78,-0.92,2.62,2.52,1.30,-1.39,3.75,None
2.56,-4.00,-0.92,1.58,2.52,-0.79,-1.39,1.66,-1.74,4.41,LeftArrow
0.08,-4.00,-0.92,0.55,-1.39,-0.39,-1.74,2.35,1.65,4.41,LeftArrow
-1.49,-4.00,-0.92,-0.51,-1.74,0.23,1.65,2.29,0.95,5.80,None
-1.49,-4.00,-1.74,-1.83,1.65,0.22,0.95,3.74,999,999,None
0.34,-4.00,1.65,-1.84,0.95,1.68,-2.47,4.01,999,999,RightArrow
0.99,-4.00,0.95,-0.40,-2.47,1.93,0.00,3.99,2.73,6.00,Space
0.27,-4.00,-2.47,-0.20,0.00,1.86,2.73,4.94,-2.89,5.97,LeftArrow
-2.56,-4.00,-2.47,-2.25,0.00,-0.19,2.73,3.91,-2.89,4.94,RightArrow
-0.43,-4.00,0.00,-2.25,2.73,2.88,-2.89,3.91,-2.26,5.34,RightArrow
2.75,-4.00,2.73,1.82,-2.89,2.85,-2.26,4.27,0.60,4.61,LeftArrow
0.77,-4.00,2.73,0.79,-2.89,1.82,-2.26,3.25,0.60,2.55,RightArrow
2.02,-4.00,2.73,-0.24,-2.89,0.79,-2.26,2.22,1.54,5.47,LeftArrow
-0.72,-4.00,-2.89,-0.28,-2.26,1.15,1.54,3.34,-2.66,5.40,LeftArrow
-2.84,-4.00,-2.89,-1.27,-2.26,0.15,-2.66,3.41,-1.91,5.47,RightArrow
-2.61,-4.00,-2.26,-0.89,-2.66,1.32,-1.91,3.38,-0.79,5.40,None
-2.28,-4.00,-2.26,-1.93,-2.66,-0.76,-1.91,1.29,-0.79,3.32,Space
-2.04,-4.00,-1.91,-0.73,-0.79,1.29,-0.71,4.34,999,999,Space
-1.64,-4.00,-0.79,-0.83,-0.71,2.22,2.11,4.28,999,999,RightArrow
-0.82,-4.00,-0.71,0.16,2.11,2.21,-2.30,5.11,999,999,None
0.62,-4.00,2.11,0.12,-2.30,4.06,1.79,4.14,999,999,RightArrow
2.76,-4.00,-2.30,3.03,1.79,2.09,-0.33,4.14,999,999,None
2.28,-4.00,-2.30,1.99,-0.33,2.06,1.43,4.07,999,999,None
1.59,-4.00,-2.30,0.93,-0.33,-0.06,-1.86,4.00,999,999,LeftArrow
-0.70,-4.00,-2.30,-0.10,-1.86,1.95,-2.48,5.01,999,999,LeftArrow
-2.90,-4.00,-2.30,-1.14,-1.86,-0.15,-2.48,3.96,2.16,3.97,Space
-1.84,-4.00,-1.86,-2.20,-2.48,2.93,2.16,1.91,2.36,5.34,None
-2.56,-4.00,-2.48,1.90,2.16,-0.14,2.36,3.28,-0.53,5.34,RightArrow
-0.12,-4.00,-2.48,0.84,2.16,-2.27,2.36,1.15,-0.53,3.20,RightArrow
1.60,-4.00,-2.48,-0.20,2.36,-0.93,-0.53,1.13,-1.21,5.87,LeftArrow
2.34,-4.00,-2.48,-1.23,2.36,-2.99,-0.53,-0.94,-1.21,3.81,LeftArrow
-0.06,-4.00,-2.48,-2.26,-0.53,-2.99,-1.21,1.75,1.55,4.21,LeftArrow
-2.31,-4.00,-2.48,-3.33,-1.21,-0.38,1.55,2.09,1.27,4.61,RightArrow
-0.87,-4.00,1.55,0.03,1.27,2.55,0.76,4.61,999,999,RightArrow
1.34,-4.00,1.55,-2.01,1.27,0.51,0.76,2.57,-0.33,4.61,None
1.68,-4.00,1.27,-1.63,0.76,0.42,-0.33,2.47,0.88,4.48,None
0.64,-4.00,-0.33,0.41,0.88,2.42,2.00,4.48,999,999,Space
0.42,-4.00,-0.33,-1.68,0.88,0.33,2.00,2.38,-2.07,4.41,RightArrow
1.32,-4.00,2.00,0.33,-2.07,2.36,-2.63,4.41,999,999,RightArrow
0.62,-4.00,-2.07,0.23,-2.63,2.29,0.21,4.34,999,999,LeftArrow
-2.36,-4.00,-2.07,-1.82,-2.63,0.23,0.21,2.29,0.31,4.34,None
-2.71,-4.00,-2.63,-1.86,0.21,0.19,0.31,2.25,-2.11,4.53,RightArrow
-0.11,-4.00,0.21,-1.84,0.31,0.21,-2.11,2.50,1.60,4.54,Space
0.53,-4.00,0.31,-1.91,-2.11,0.38,1.60,2.42,-1.28,4.94,LeftArrow
-1.89,-4.00,-2.11,-1.70,1.60,0.34,-1.28,2.86,1.93,4.87,RightArrow
0.53,-4.00,1.60,-1.73,-1.28,0.79,1.93,2.81,-2.42,5.44,RightArrow
0.68,-4.00,-1.28,-1.26,1.93,0.75,-2.42,4.41,1.38,5.54,LeftArrow
-0.59,-4.00,1.93,-1.33,-2.42,3.37,1.38,3.45,0.02,5.93,RightArrow
1.90,-4.00,1.93,-3.45,-2.42,2.31,1.38,1.34,0.02,3.81,LeftArrow
1.33,-4.00,-2.42,1.28,1.38,-0.73,0.02,1.75,1.07,4.21,Space
-0.32,-4.00,-2.42,0.25,0.02,-0.31,1.07,2.15,1.47,4.48,Space
-1.40,-4.00,-2.42,-0.80,1.07,0.06,1.47,2.39,-0.72,5.07,LeftArrow
-0.84,-4.00,-2.42,-1.86,1.07,-2.06,1.47,0.27,-0.72,2.95,RightArrow
0.49,-4.00,-2.42,-2.89,1.47,-1.79,-0.72,0.89,-0.72,5.67,LeftArrow
-1.53,-4.00,-2.42,-3.92,1.47,-3.86,-0.72,-1.17,-0.72,3.61,RightArrow
-0.49,-4.00,1.47,-5.98,-0.72,1.49,2.66,4.01,999,999,Space
0.00,-4.00,0.57,6.00,999,999,999,999,999,999,None
-0.27,-4.00,0.57,3.91,2.14,5.93,999,999,999,999,None
0.80,-4.00,0.57,1.85,2.14,3.87,2.43,5.93,999,999,Space
1.94,-4.00,2.14,1.75,2.43,3.81,-0.40,5.87,999,999,Space
2.14,-4.00,2.43,1.76,-0.40,3.81,1.74,5.87,999,999,None
1.96,-4.00,-0.40,1.76,1.74,3.81,-2.80,5.87,999,999,LeftArrow
-0.33,-4.00,-0.40,-0.39,-2.80,3.72,-2.62,5.73,999,999,None
-1.52,-4.00,-2.80,1.67,-2.62,3.68,-0.43,5.73,999,999,LeftArrow
-3.00,-4.00,-2.80,-0.39,-2.62,1.62,-0.43,3.68,0.07,5.73,None
-2.93,-4.00,-0.43,1.56,0.07,3.61,-2.50,5.67,999,999,RightArrow
-0.89,-4.00,-0.43,-0.49,0.07,1.56,-2.50,3.61,0.42,5.67,None
0.13,-4.00,0.07,-0.49,-2.50,1.56,0.42,3.61,1.79,5.67,Space
-1.40,-4.00,-2.50,-0.58,0.42,1.47,1.79,3.53,-1.34,5.54,LeftArrow
-1.85,-4.00,0.42,-0.56,1.79,1.49,-1.34,3.50,-1.97,5.54,RightArrow
0.56,-4.00,1.79,-0.63,-1.34,1.38,-1.97,3.41,-2.35,5.77,RightArrow
1.46,-4.00,1.79,-2.69,-1.34,-0.68,-1.97,1.35,-2.35,4.74,LeftArrow
-1.30,-4.00,-1.34,-2.74,-1.97,-0.70,-2.35,3.71,1.34,5.07,None
-2.21,-4.00,-2.35,2.65,1.34,4.01,0.28,4.34,999,999,None
-2.53,-4.00,-2.35,1.62,1.34,2.98,0.28,2.29,1.17,4.34,None
-1.86,-4.00,1.34,1.96,0.28,0.23,1.17,2.29,0.64,5.40,RightArrow
0.62,-4.00,1.34,0.89,0.28,-1.89,1.17,0.17,0.64,3.28,Space
1.53,-4.00,1.34,-0.13,0.64,1.22,0.52,4.21,999,999,Space
1.35,-4.00,0.64,-0.85,0.52,2.13,2.11,4.14,999,999,None
0.78,-4.00,0.52,0.08,2.11,2.09,-0.40,5.07,999,999,Space
1.17,-4.00,2.11,-0.05,-0.40,4.00,1.86,4.08,999,999,RightArrow
2.12,-4.00,-0.40,2.96,1.86,2.00,-2.69,5.04,999,999,LeftArrow
1.51,-4.00,-0.40,1.93,-2.69,4.00,-2.33,4.14,999,999,None
-0.28,-4.00,-0.40,0.89,-2.69,2.96,-2.33,2.07,-0.67,4.08,None
-0.78,-4.00,-2.69,1.94,-2.33,0.01,-0.67,2.02,0.92,5.74,LeftArrow
-2.87,-4.00,-2.69,0.91,-2.33,-2.04,-0.67,-0.03,0.92,3.68,RightArrow
-1.02,-4.00,-2.69,-0.15,-0.67,-2.15,0.92,1.56,2.67,4.15,LeftArrow
-2.93,-4.00,-2.69,-1.18,0.92,-0.50,2.67,2.09,-1.19,4.14,RightArrow
-0.35,-4.00,0.92,-2.56,2.67,0.02,-1.19,2.08,-1.35,5.47,RightArrow
2.59,-4.00,2.67,-2.10,-1.19,-0.05,-1.35,3.35,-2.51,5.70,RightArrow
1.36,-4.00,-1.19,-2.11,-1.35,1.28,-2.51,4.67,0.54,5.40,LeftArrow
-1.40,-4.00,-1.35,-0.78,-2.51,3.64,0.54,3.34,-2.02,5.40,Space
-1.41,-4.00,-2.51,2.61,0.54,1.28,-2.02,3.34,-2.58,5.70,None
0.22,-4.00,-2.51,1.55,0.54,-0.84,-2.02,1.22,-2.58,4.64,Space
-0.75,-4.00,-2.51,0.51,-2.02,-0.87,-2.58,3.60,0.22,5.14,LeftArrow
-2.62,-4.00,-2.51,-0.53,-2.58,2.57,0.22,3.07,-2.65,5.87,Space
-2.62,-4.00,-2.58,1.52,0.22,0.98,-2.65,4.82,-2.76,5.67,None
-1.68,-4.00,-2.58,0.49,0.22,-1.09,-2.65,3.79,-2.76,3.60,RightArrow
-0.28,-4.00,0.22,-3.14,-2.65,2.76,-2.76,1.54,0.95,4.54,LeftArrow
-2.99,-4.00,-2.65,1.72,-2.76,-0.53,0.95,2.46,1.62,4.48,None
-2.21,-4.00,-2.65,0.66,0.95,0.34,1.62,2.35,2.47,5.34,None
-0.79,-4.00,0.95,-1.72,1.62,0.29,2.47,4.31,-2.31,5.80,RightArrow
1.64,-4.00,1.62,-1.78,2.47,3.27,-2.31,3.73,0.19,5.93,None
1.66,-4.00,2.47,2.21,-2.31,1.61,0.19,3.81,-1.88,5.87,LeftArrow
-0.68,-4.00,2.47,1.17,-2.31,-0.46,0.19,1.74,-1.88,3.80,LeftArrow
-1.58,-4.00,2.47,0.14,-2.31,-2.52,0.19,-0.32,-1.88,1.74,RightArrow
-0.43,-4.00,2.47,-0.88,0.19,-2.37,-1.88,-0.32,1.45,5.04,LeftArrow
-1.14,-4.00,2.47,-1.94,1.45,3.98,0.34,4.15,999,999,RightArrow
1.89,-4.00,2.47,-2.97,1.45,2.95,0.34,2.09,2.00,5.07,None
2.41,-4.00,1.45,1.92,0.34,0.02,2.00,4.04,1.48,6.00,LeftArrow
0.18,-4.00,1.45,0.88,0.34,-2.05,2.00,3.00,1.48,3.92,RightArrow
2.08,-4.00,1.45,-0.16,2.00,1.96,1.48,1.84,-2.09,4.74,Space
2.23,-4.00,2.00,0.90,1.48,-0.28,-2.09,2.62,0.71,5.67,Space
2.23,-4.00,2.00,-0.15,-2.09,0.53,0.71,4.62,0.14,5.27,Space
0.69,-4.00,-2.09,-1.53,0.71,3.59,0.14,3.21,-0.40,5.27,LeftArrow
-2.05,-4.00,-2.09,-3.58,0.71,2.57,0.14,1.16,-0.40,3.22,RightArrow
-0.08,-4.00,0.71,1.51,0.14,-0.96,-0.40,1.09,-1.68,5.10,None
0.03,-4.00,0.71,0.48,-0.40,-0.96,-1.68,4.08,-0.06,4.67,None
0.74,-4.00,0.71,-0.56,-1.68,3.04,-0.06,2.60,2.39,5.30,LeftArrow
0.41,-4.00,-1.68,1.98,-0.06,0.48,2.39,4.24,-0.92,5.40,LeftArrow
-0.08,-4.00,-1.68,0.95,2.39,3.22,-0.92,3.35,-2.46,5.40,LeftArrow
-2.40,-4.00,-1.68,-0.07,2.39,2.19,-0.92,1.30,-2.46,3.35,RightArrow
-1.69,-4.00,2.39,1.13,-0.92,-0.83,-2.46,1.23,1.61,5.93,RightArrow
-1.91,-4.00,2.39,0.10,-2.46,-0.83,1.61,3.88,-1.52,5.93,LeftArrow
-1.23,-4.00,2.39,-0.93,1.61,1.82,-1.52,3.88,-1.54,5.93,RightArrow
1.95,-4.00,2.39,-1.99,1.61,-0.30,-1.52,1.76,-1.54,3.81,RightArrow
1.83,-4.00,2.39,-3.02,1.61,-2.36,-1.52,-0.30,-1.54,1.76,RightArrow
0.33,-4.00,-1.52,-2.38,-1.54,-0.33,-2.11,5.20,999,999,LeftArrow
-1.82,-4.00,-1.54,-2.38,-2.11,4.18,-2.86,4.41,999,999,RightArrow
-1.74,-4.00,-2.11,3.13,-2.86,2.31,0.64,4.34,999,999,LeftArrow
-2.85,-4.00,-2.11,2.10,-2.86,0.25,0.64,2.28,2.80,4.34,None
-1.78,-4.00,-2.11,1.03,0.64,0.16,2.80,2.22,-0.76,4.27,None
-0.60,-4.00,0.64,-1.89,2.80,0.17,-0.76,2.22,0.43,4.61,RightArrow
1.57,-4.00,2.80,-1.95,0.43,2.49,-0.30,4.54,999,999,RightArrow
2.55,-4.00,0.43,0.46,-0.30,2.52,-0.90,4.54,999,999,LeftArrow
0.52,-4.00,0.43,-1.65,-0.30,0.40,-0.90,2.42,0.09,5.24,None
-0.60,-4.00,-0.90,0.33,0.09,4.19,-1.74,4.41,999,999,Space
-0.64,-4.00,0.09,3.17,-1.74,2.36,1.51,4.41,999,999,None
-1.06,-4.00,0.09,2.14,-1.74,0.30,1.51,2.35,-2.34,4.41,RightArrow
0.20,-4.00,0.09,1.07,1.51,0.22,-2.34,2.27,1.29,5.37,RightArrow
1.16,-4.00,1.51,-1.84,-2.34,0.21,1.29,4.34,-0.23,4.74,LeftArrow
-1.24,-4.00,-2.34,-1.85,1.29,3.31,-0.23,2.69,-1.31,4.74,LeftArrow
-1.27,-4.00,1.29,2.25,-0.23,0.57,-1.31,2.62,-1.48,5.60,RightArrow
-0.24,-4.00,1.29,1.23,-1.31,0.57,-1.48,4.58,-1.64,5.67,LeftArrow
-0.86,-4.00,1.29,0.20,-1.48,3.55,-1.64,3.62,999,999,RightArrow
1.36,-4.00,1.29,-0.86,-1.48,2.49,-1.64,1.50,0.49,3.95,LeftArrow
0.69,-4.00,-1.48,1.45,-1.64,-0.58,0.49,1.87,0.05,5.34,LeftArrow
-1.49,-4.00,-1.48,0.43,-1.64,-2.63,0.05,3.28,1.56,5.34,RightArrow
-0.99,-4.00,-1.48,-0.64,0.05,1.16,1.56,3.22,0.70,5.27,None
-0.16,-4.00,0.05,-0.90,1.56,1.15,0.70,3.21,-2.90,5.27,Space
0.78,-4.00,1.56,-0.90,0.70,1.15,-2.90,3.22,-2.60,5.27,RightArrow
2.03,-4.00,0.70,-0.97,-2.90,1.10,-2.60,3.15,2.74,5.40,LeftArrow
0.29,-4.00,-2.90,-0.96,-2.60,1.10,2.74,3.35,1.56,5.70,LeftArrow
-2.84,-4.00,-2.90,-3.08,-2.60,-1.02,2.74,1.23,1.56,4.64,LeftArrow
-2.68,-4.00,-2.60,-3.09,2.74,-0.84,1.56,3.61,-2.33,4.74,Space
-0.85,-4.00,2.74,-2.89,1.56,2.58,-2.33,2.69,-1.29,4.74,RightArrow
2.23,-4.00,2.74,-4.95,1.56,1.55,-2.33,0.63,-1.29,2.69,Space
0.00,-4.00,-0.44,6.00,999,999,999,999,999,999,None
0.00,-4.00,-0.44,3.92,2.67,5.93,999,999,999,999,None
-0.14,-4.00,-0.44,1.87,2.67,3.88,-2.15,5.93,999,999,LeftArrow
0.43,-4.00,2.67,1.78,-2.15,3.83,1.35,5.87,999,999,RightArrow
2.29,-4.00,2.67,-0.28,-2.15,1.78,1.35,3.81,2.64,5.87,LeftArrow
-0.61,-4.00,-2.15,-0.34,1.35,1.69,2.64,3.75,-1.52,5.80,LeftArrow
-0.99,-4.00,1.35,-0.38,2.64,1.67,-1.52,3.73,0.17,5.87,RightArrow
1.88,-4.00,2.64,-0.40,-1.52,1.66,0.17,4.83,2.84,5.67,RightArrow
2.39,-4.00,-1.52,-0.46,0.17,3.77,2.84,3.56,1.89,5.60,LeftArrow
-0.66,-4.00,-1.52,-2.53,0.17,2.74,1.89,3.53,-1.30,5.77,LeftArrow
0.19,-4.00,0.17,1.72,1.89,1.48,-1.30,4.74,-0.37,5.54,RightArrow
1.31,-4.00,0.17,0.68,1.89,-0.59,-1.30,3.71,-0.37,3.46,RightArrow
0.11,-4.00,0.17,-0.37,-1.30,2.66,-0.37,1.37,-2.05,4.54,Space
-0.79,-4.00,-1.30,1.63,-0.37,-0.69,-2.05,2.48,2.39,5.67,LeftArrow
-1.95,-4.00,-1.30,0.59,-2.05,0.41,2.39,4.63,2.47,5.27,None
-1.60,-4.00,-1.30,-0.44,2.39,3.61,2.47,3.21,-0.77,5.27,RightArrow
1.21,-4.00,2.39,2.57,2.47,1.15,-0.77,3.21,1.93,5.40,RightArrow
1.56,-4.00,2.39,1.54,2.47,-0.92,-0.77,1.14,1.93,3.33,LeftArrow
-0.86,-4.00,2.39,0.51,-0.77,-0.92,1.93,1.27,1.33,4.34,RightArrow
1.79,-4.00,2.39,-0.55,1.93,-0.85,1.33,2.22,-1.83,5.30,Space
2.54,-4.00,2.39,-1.58,1.33,0.17,-1.83,4.28,-2.16,5.50,LeftArrow
1.73,-4.00,-1.83,3.25,-2.16,4.48,-0.95,5.50,999,999,LeftArrow
-0.77,-4.00,-1.83,2.19,-2.16,3.42,-0.95,4.44,0.35,5.47,LeftArrow
-2.54,-4.00,-1.83,1.15,-2.16,2.38,-0.95,3.41,0.35,4.43,Space
-2.27,-4.00,-2.16,1.34,-0.95,2.37,0.35,3.39,1.18,5.67,Space
-1.61,-4.00,-0.95,1.32,0.35,2.35,1.18,3.58,999,999,RightArrow
0.45,-4.00,-0.95,0.29,0.35,1.32,1.18,1.52,-0.06,4.00,None
0.45,-4.00,-0.95,-0.75,0.35,0.28,-0.06,1.92,-0.92,5.74,Space
-0.22,-4.00,-0.06,-0.13,-0.92,3.68,2.35,5.74,999,999,Space
-0.26,-4.00,-0.92,1.60,2.35,3.65,-2.26,5.67,999,999,LeftArrow
0.30,-4.00,2.35,1.53,-2.26,3.54,-1.27,5.60,999,999,RightArrow
2.89,-4.00,2.35,-0.52,-2.26,1.49,-1.27,3.55,-1.16,5.60,LeftArrow
0.75,-4.00,-2.26,-0.57,-1.27,1.49,-1.16,3.54,2.11,5.80,LeftArrow
-1.93,-4.00,-2.26,-2.65,-1.27,-0.59,-1.16,1.46,2.11,4.76,RightArrow
-0.70,-4.00,-1.16,-0.66,2.11,3.70,2.51,4.34,999,999,Space
-0.09,-4.00,2.11,2.66,2.51,2.27,2.84,4.33,999,999,RightArrow
2.45,-4.00,2.11,1.63,2.51,0.20,2.84,2.26,0.28,5.14,Space
2.53,-4.00,2.11,0.59,2.84,0.18,0.28,4.10,2.89,4.81,Space
2.29,-4.00,0.28,3.06,2.89,2.73,-1.22,4.74,999,999,Space
2.96,-4.00,0.28,2.00,-1.22,2.62,1.97,4.67,999,999,RightArrow
1.56,-4.00,0.28,0.96,-1.22,0.55,1.97,2.60,0.34,5.30,LeftArrow
-1.51,-4.00,0.28,-0.08,-1.22,-1.53,1.97,0.52,0.34,4.26,Space
-0.87,-4.00,0.28,-1.11,1.97,-1.55,0.34,3.23,0.64,4.87,RightArrow
1.52,-4.00,0.28,-2.14,1.97,-3.61,0.34,2.20,0.64,2.81,LeftArrow
-0.53,-4.00,0.28,-3.17,0.34,1.17,0.64,0.74,0.93,4.34,Space
0.16,-4.00,0.34,0.13,0.64,-1.33,0.93,2.27,1.22,4.81,Space
0.30,-4.00,0.34,-0.94,0.93,0.14,1.22,2.68,2.39,4.94,Space
0.88,-4.00,0.93,-1.92,1.22,0.62,2.39,2.89,0.34,5.07,None
2.02,-4.00,1.22,-1.43,2.39,0.83,0.34,3.02,1.33,5.07,Space
2.73,-4.00,2.39,-1.30,0.34,0.89,1.33,2.94,0.77,5.01,LeftArrow
0.52,-4.00,0.34,-1.18,1.33,0.88,0.77,2.94,0.07,5.01,Space
0.88,-4.00,1.33,-1.20,0.77,0.86,0.07,2.93,-0.23,5.47,RightArrow
0.66,-4.00,0.77,-1.20,0.07,0.86,-0.23,4.44,-2.03,5.54,None
0.31,-4.00,0.07,-1.21,-0.23,3.40,-2.03,4.50,2.08,5.01,None
0.31,-4.00,-0.23,2.35,-2.03,3.45,2.08,2.91,1.97,4.94,LeftArrow
-0.88,-4.00,-0.23,1.32,-2.03,2.42,2.08,0.85,1.97,2.87,RightArrow
1.82,-4.00,-0.23,0.29,-2.03,1.39,2.08,-1.22,1.97,0.81,Space
1.80,-4.00,-0.23,-0.75,-2.03,0.35,1.97,-1.28,-1.03,4.94,LeftArrow
-1.05,-4.00,-2.03,-0.71,-1.03,2.82,-0.98,4.87,999,999,None
-2.60,-4.00,-2.03,-1.74,-1.03,0.76,-0.98,2.82,-2.47,5.44,RightArrow
-1.74,-4.00,-1.03,-1.31,-0.98,0.74,-2.47,4.40,-0.82,4.80,RightArrow
-1.42,-4.00,-0.98,-1.25,-2.47,3.40,-0.82,2.81,-1.11,5.01,Space
-0.93,-4.00,-2.47,2.36,-0.82,0.73,-1.11,2.93,-0.34,4.93,None
-0.92,-4.00,-2.47,1.31,-0.34,2.83,-2.75,5.44,999,999,RightArrow
0.24,-4.00,-2.47,0.28,-2.75,4.40,1.27,4.81,999,999,LeftArrow
-1.98,-4.00,-2.47,-0.78,-2.75,3.34,1.27,2.69,-2.92,4.74,Space
-0.86,-4.00,-2.47,-1.82,-2.75,2.31,1.27,0.62,-2.92,2.68,RightArrow
1.89,-4.00,-2.47,-2.84,-2.75,1.28,1.27,-1.42,-2.92,0.63,LeftArrow
-0.29,-4.00,-2.47,-3.88,-2.75,0.24,-2.92,-1.45,2.70,4.41,LeftArrow
-2.60,-4.00,-2.75,-0.79,2.70,2.34,2.80,5.40,999,999,RightArrow
-1.94,-4.00,-2.75,-1.85,2.70,0.24,2.80,4.35,-2.89,4.72,RightArrow
0.37,-4.00,2.70,-1.82,2.80,3.32,-2.89,2.66,-2.55,4.74,RightArrow
2.19,-4.00,2.80,2.26,-2.89,0.54,-2.55,2.62,-1.51,5.87,LeftArrow
-0.66,-4.00,2.80,1.24,-2.89,-1.52,-2.55,0.56,-1.51,3.81,LeftArrow
-2.74,-4.00,2.80,0.20,-2.55,-1.50,-1.51,1.75,2.95,5.73,RightArrow
-1.34,-4.00,2.80,-0.86,-1.51,-0.37,2.95,3.61,2.87,5.67,None
0.53,-4.00,2.80,-1.88,2.95,1.56,2.87,3.61,2.73,5.67,RightArrow
2.97,-4.00,2.80,-2.92,2.95,-0.51,2.87,1.54,2.73,3.59,Space
3.00,-4.00,2.95,-2.64,2.87,-0.58,2.73,1.47,-0.83,5.30,None
2.82,-4.00,2.73,-0.58,-0.83,4.28,-1.31,4.61,999,999,None
1.69,-4.00,-0.83,3.25,-1.31,2.55,1.75,5.30,999,999,LeftArrow
-1.17,-4.00,-0.83,2.19,-1.31,0.43,1.75,4.24,-1.90,5.27,None
-1.20,-4.00,-0.83,1.16,1.75,3.22,-1.90,4.24,-2.13,4.94,None
-1.34,-4.00,1.75,2.15,-1.90,3.18,-2.13,2.81,2.23,5.73,LeftArrow
-1.34,-4.00,1.75,1.13,-1.90,2.15,2.23,3.68,-2.18,5.73,LeftArrow
-0.54,-4.00,1.75,0.09,-1.90,1.12,2.23,1.60,-2.18,3.66,RightArrow
2.21,-4.00,1.75,-0.94,2.23,-0.45,-2.18,1.61,-1.12,5.04,Space
1.80,-4.00,-2.18,-0.48,-1.12,4.00,2.89,5.54,999,999,LeftArrow
-1.25,-4.00,-2.18,-2.55,-1.12,2.96,2.89,3.46,1.39,5.74,LeftArrow
-1.33,-4.00,-1.12,1.90,2.89,1.34,1.39,4.68,-2.03,5.70,RightArrow
1.75,-4.00,-1.12,0.87,2.89,-0.72,1.39,3.65,-2.03,4.67,RightArrow
2.72,-4.00,-1.12,-0.16,1.39,2.61,-2.03,3.64,-0.32,5.67,LeftArrow
-0.19,-4.00,-1.12,-1.21,1.39,1.57,-2.03,2.59,-0.32,4.62,LeftArrow
0.30,-4.00,-1.12,-2.24,1.39,0.53,-2.03,1.56,-0.32,3.59,RightArrow
0.16,-4.00,-1.12,-3.30,1.39,-0.53,-2.03,0.50,-0.32,2.53,LeftArrow
0.58,-4.00,1.39,-1.56,-2.03,-0.54,-0.32,1.49,1.29,4.34,LeftArrow
-0.80,-4.00,-2.03,-1.58,-0.32,0.44,1.29,2.25,1.82,5.53,LeftArrow
-1.87,-4.00,-2.03,-2.61,-0.32,-0.58,1.29,0.20,1.82,4.51,RightArrow
0.25,-4.00,1.29,-1.86,1.82,3.48,-1.06,5.20,999,999,RightArrow
1.50,-4.00,1.82,2.42,-1.06,4.14,0.26,5.17,999,999,RightArrow
1.72,-4.00,1.82,1.38,-1.06,3.11,0.26,4.14,2.84,5.14,LeftArrow
-0.40,-4.00,-1.06,2.07,0.26,3.10,2.84,4.10,2.15,5.01,RightArrow
-0.40,-4.00,-1.06,1.03,0.26,2.06,2.84,3.06,2.15,2.92,None
1.33,-4.00,-1.06,0.00,0.26,1.03,2.84,2.03,2.15,0.87,RightArrow
2.38,-4.00,-1.06,-1.06,0.26,-0.03,2.84,0.97,1.05,5.54,None
0.55,-4.00,-1.06,-2.09,0.26,-1.06,2.84,-0.06,1.05,3.48,LeftArrow
-0.90,-4.00,-1.06,-3.12,0.26,-2.09,2.84,-1.09,1.05,1.41,RightArrow
1.04,-4.00,2.84,-2.15,1.05,-0.70,-0.87,5.10,999,999,Space
1.55,-4.00,2.84,-3.16,-0.87,4.09,2.56,4.21,999,999,RightArrow
1.91,-4.00,-0.87,3.05,2.56,2.13,1.14,4.14,999,999,RightArrow
2.39,-4.00,-0.87,1.98,2.56,0.00,1.14,2.01,-2.83,4.08,None
1.45,-4.00,-0.87,0.94,1.14,-0.07,-2.83,2.00,-0.89,4.28,None
0.61,-4.00,-0.87,-0.09,-2.83,-0.06,-0.89,2.22,999,999,LeftArrow
-2.23,-4.00,-0.87,-1.12,-2.83,-2.13,-0.89,0.14,-2.35,4.41,LeftArrow
-1.87,-4.00,-0.87,-2.16,-0.89,-1.94,-2.35,2.33,-0.65,5.67,RightArrow
-0.56,-4.00,-2.35,0.24,-0.65,4.62,-0.88,5.27,999,999,None
-2.34,-4.00,-2.35,-1.86,-0.65,3.57,-0.88,3.18,-1.91,5.60,None
-1.96,-4.00,-0.65,2.54,-1.91,4.57,-2.14,5.14,999,999,RightArrow
-0.07,-4.00,-0.65,1.52,-1.91,3.55,-2.14,3.10,-2.14,5.12,LeftArrow
-1.72,-4.00,-1.91,2.50,-2.14,1.01,-2.14,3.04,-0.54,5.53,LeftArrow
-1.85,-4.00,-1.91,1.46,-2.14,0.95,-0.54,4.49,-0.23,5.34,Space
-1.78,-4.00,-1.91,0.42,-0.54,3.45,-0.23,3.25,-1.00,5.27,Space
-0.65,-4.00,-0.54,2.41,-0.23,1.18,-1.00,3.19,-1.38,5.20,RightArrow
-0.26,-4.00,-0.54,1.36,-1.00,1.09,-1.38,3.10,2.43,5.67,LeftArrow
-0.94,-4.00,-1.38,1.00,2.43,4.62,0.13,5.64,999,999,LeftArrow
-1.18,-4.00,2.43,3.61,0.13,4.62,-2.42,5.27,999,999,RightArrow
1.88,-4.00,2.43,2.57,0.13,3.58,0.37,5.20,999,999,RightArrow
0.75,-4.00,2.43,1.50,0.13,2.52,0.37,3.08,-1.11,5.14,LeftArrow
0.01,-4.00,2.43,0.47,0.13,1.49,0.37,1.01,-1.11,3.07,RightArrow
0.98,-4.00,2.43,-0.57,-1.11,0.99,-2.97,4.27,999,999,RightArrow
2.63,-4.00,-1.11,-1.06,-2.97,2.23,-2.09,5.14,999,999,LeftArrow
-0.26,-4.00,-1.11,-3.14,-2.97,0.15,-2.09,4.10,-2.26,4.21,LeftArrow
-2.99,-4.00,-2.97,-1.95,-2.09,3.05,-2.26,2.11,1.29,5.25,RightArrow
